longitude,latitude,aver_price,latlon
121.44830900000001,31.39149027,53.9,"121.44830900000001,31.39149027"
121.21139099999999,31.022959000000004,41.1,"121.21139099999999,31.022959000000004"
121.38792099999999,31.260099,70.6,"121.38792099999999,31.260099"
121.3718551,31.14767802,71.4,"121.3718551,31.14767802"
121.3811297,31.25881044,56.8,"121.3811297,31.25881044"
121.39979699999999,31.105832,62.0,"121.39979699999999,31.105832"
121.46066200000001,31.248414,242.1,"121.46066200000001,31.248414"
121.520399,31.227414000000003,158.3,"121.520399,31.227414000000003"
121.39171499999999,31.323635999999997,82.4,"121.39171499999999,31.323635999999997"
121.472725,31.244763,126.1,"121.472725,31.244763"
121.500032,31.265311999999998,101.4,"121.500032,31.265311999999998"
121.2645469,31.38833148,37.6,"121.2645469,31.38833148"
121.49086499999999,31.420327,63.7,"121.49086499999999,31.420327"
121.52627,31.231159,134.5,"121.52627,31.231159"
121.384658,31.250248,69.6,"121.384658,31.250248"
121.57489199999999,31.202996999999996,78.0,"121.57489199999999,31.202996999999996"
121.36288359999999,30.74065458,22.6,"121.36288359999999,30.74065458"
121.537027,31.205371999999997,143.7,"121.537027,31.205371999999997"
121.31227,31.177007,125.9,"121.31227,31.177007"
121.428933,31.177559999999996,134.3,"121.428933,31.177559999999996"
121.570457,31.202218,76.0,"121.570457,31.202218"
121.597292,31.304624,96.2,"121.597292,31.304624"
121.2462989,31.34873307,58.9,"121.2462989,31.34873307"
121.366553,31.092297,55.0,"121.366553,31.092297"
121.54176399999999,31.241526,83.8,"121.54176399999999,31.241526"
121.481756,31.213694,119.9,"121.481756,31.213694"
121.49429199999999,31.166273999999998,81.2,"121.49429199999999,31.166273999999998"
121.459686,31.240443,148.5,"121.459686,31.240443"
121.41571200000001,31.126556,72.7,"121.41571200000001,31.126556"
121.388304,31.222777,131.3,"121.388304,31.222777"
121.51395500000001,31.2881228,132.4,"121.51395500000001,31.2881228"
121.2462989,31.34873307,66.0,"121.2462989,31.34873307"
121.45140500000001,31.259226,78.3,"121.45140500000001,31.259226"
121.56981599999999,31.152397999999998,50.0,"121.56981599999999,31.152397999999998"
121.24502890000001,31.11902956,43.8,"121.24502890000001,31.11902956"
121.5026077,31.108637100000003,77.7,"121.5026077,31.108637100000003"
121.18081399999998,31.097088,28.8,"121.18081399999998,31.097088"
121.5936763,31.112834499999998,47.1,"121.5936763,31.112834499999998"
121.760221,31.188013,33.3,"121.760221,31.188013"
121.424995,31.211294,224.5,"121.424995,31.211294"
121.596204,31.10383774,25.6,"121.596204,31.10383774"
121.535504,31.24320518,72.9,"121.535504,31.24320518"
121.629566,31.207076,72.9,"121.629566,31.207076"
121.3879643,31.10297352,64.2,"121.3879643,31.10297352"
121.383074,31.116283000000003,55.4,"121.383074,31.116283000000003"
121.54265600000001,31.305004999999998,75.0,"121.54265600000001,31.305004999999998"
121.694382,31.203289,38.1,"121.694382,31.203289"
121.49850900000001,31.165334,92.7,"121.49850900000001,31.165334"
121.3694236,31.22485231,128.2,"121.3694236,31.22485231"
121.71499299999999,31.192621000000003,44.1,"121.71499299999999,31.192621000000003"
121.44032299999999,31.245287,117.4,"121.44032299999999,31.245287"
121.45952199999999,31.210131,173.9,"121.45952199999999,31.210131"
121.6061953,31.27885008,112.9,"121.6061953,31.27885008"
121.3175491,31.24657189,64.9,"121.3175491,31.24657189"
121.27468789999999,31.12477498,55.7,"121.27468789999999,31.12477498"
121.3995363,31.21016064,125.0,"121.3995363,31.21016064"
121.432148,31.193303000000004,107.1,"121.432148,31.193303000000004"
121.62068899999998,31.277683000000003,78.9,"121.62068899999998,31.277683000000003"
121.57090900000001,31.129638,37.1,"121.57090900000001,31.129638"
121.18081399999998,31.097088,22.5,"121.18081399999998,31.097088"
121.47826289999999,31.25957717,116.7,"121.47826289999999,31.25957717"
121.38083929999999,31.13148269,45.5,"121.38083929999999,31.13148269"
121.487775,31.206440999999998,133.3,"121.487775,31.206440999999998"
121.439679,31.261627,93.5,"121.439679,31.261627"
121.08471000000002,31.141584,66.7,"121.08471000000002,31.141584"
121.380517,31.242484,87.0,"121.380517,31.242484"
121.37773419999999,31.19697902,113.2,"121.37773419999999,31.19697902"
121.530005,31.290748999999998,86.5,"121.530005,31.290748999999998"
121.410122,31.199759000000004,139.3,"121.410122,31.199759000000004"
121.41440700000001,31.258636,108.1,"121.41440700000001,31.258636"
121.54842438518,31.237858529952003,95.2,"121.54842438518,31.237858529952003"
121.5110409,31.26095035,66.1,"121.5110409,31.26095035"
121.44752700000001,31.233262,150.0,"121.44752700000001,31.233262"
121.53333590000001,31.227014699999998,137.3,"121.53333590000001,31.227014699999998"
121.427526,31.213132,103.8,"121.427526,31.213132"
121.369,31.400358,40.3,"121.369,31.400358"
121.449269,31.26434,116.7,"121.449269,31.26434"
121.475575,30.922886,30.4,"121.475575,30.922886"
121.510829,31.223559,146.1,"121.510829,31.223559"
121.2583694,31.39511794,43.5,"121.2583694,31.39511794"
121.40209709999999,31.2410343,76.4,"121.40209709999999,31.2410343"
121.74508999999999,31.076153,12.7,"121.74508999999999,31.076153"
121.187358,31.040322999999997,20.7,"121.187358,31.040322999999997"
121.21573000000001,31.047458000000002,40.6,"121.21573000000001,31.047458000000002"
121.23088200000001,31.172394,67.5,"121.23088200000001,31.172394"
121.08563799999999,31.137912,43.5,"121.08563799999999,31.137912"
121.411257,31.238856,87.8,"121.411257,31.238856"
121.37516299999999,31.234064,92.5,"121.37516299999999,31.234064"
121.54746399999999,31.220335,147.1,"121.54746399999999,31.220335"
121.53929099999999,31.239189,99.3,"121.53929099999999,31.239189"
121.27135009999999,31.3517821,51.1,"121.27135009999999,31.3517821"
121.390245,31.223884,150.0,"121.390245,31.223884"
121.48565,31.345913,84.1,"121.48565,31.345913"
121.240553,31.113077,51.3,"121.240553,31.113077"
121.368518,31.158898999999998,70.8,"121.368518,31.158898999999998"
121.53333590000001,31.227014699999998,141.0,"121.53333590000001,31.227014699999998"
121.6410064,31.20407395,72.7,"121.6410064,31.20407395"
121.365793,31.195947999999998,97.4,"121.365793,31.195947999999998"
121.44250600000001,31.405518,33.3,"121.44250600000001,31.405518"
121.4298131,31.18186825,128.6,"121.4298131,31.18186825"
121.32393959999999,31.25284993,66.7,"121.32393959999999,31.25284993"
121.4126279,31.31920939,58.8,"121.4126279,31.31920939"
121.31264979999999,31.31632075,38.1,"121.31264979999999,31.31632075"
121.4654966,31.31974878,83.3,"121.4654966,31.31974878"
121.6153405,31.18454176,126.3,"121.6153405,31.18454176"
121.456538,31.200456,119.0,"121.456538,31.200456"
121.4574548,31.237364399999997,144.4,"121.4574548,31.237364399999997"
121.236356,31.064969,52.7,"121.236356,31.064969"
121.712548,31.114024,17.2,"121.712548,31.114024"
121.491712,30.929941999999997,46.9,"121.491712,30.929941999999997"
121.47183500000001,31.232529,161.1,"121.47183500000001,31.232529"
121.478518,31.261412,100.9,"121.478518,31.261412"
121.6368981,31.18797707,58.4,"121.6368981,31.18797707"
121.40158000000001,31.255034999999996,77.7,"121.40158000000001,31.255034999999996"
121.53036999999999,31.215439,147.6,"121.53036999999999,31.215439"
121.0980648,31.17103271,34.8,"121.0980648,31.17103271"
121.760221,31.188013,32.0,"121.760221,31.188013"
121.4241778,31.158087300000002,103.8,"121.4241778,31.158087300000002"
121.360786,31.116616999999998,51.1,"121.360786,31.116616999999998"
121.37303899999999,31.218652000000002,86.7,"121.37303899999999,31.218652000000002"
121.466229,31.12562,81.4,"121.466229,31.12562"
121.3685868,31.09724125,80.7,"121.3685868,31.09724125"
121.4465152,31.17856637,84.1,"121.4465152,31.17856637"
121.3695544,31.21032018,78.2,"121.3695544,31.21032018"
121.4300044,31.24579602,89.1,"121.4300044,31.24579602"
121.78253259999998,31.06262954,35.6,"121.78253259999998,31.06262954"
121.3986429,31.24253857,105.5,"121.3986429,31.24253857"
121.411721,31.27072,109.9,"121.411721,31.27072"
121.6153405,31.18454176,115.8,"121.6153405,31.18454176"
121.275342,31.17737,59.2,"121.275342,31.17737"
121.447023,31.177829,114.3,"121.447023,31.177829"
121.450142,31.25158,90.2,"121.450142,31.25158"
121.72275320000001,31.2081826,30.0,"121.72275320000001,31.2081826"
121.5259831,30.94787457,21.9,"121.5259831,30.94787457"
121.437777,31.353984000000004,58.0,"121.437777,31.353984000000004"
121.27078300000001,31.363286,54.3,"121.27078300000001,31.363286"
121.4908481,31.23921038,202.7,"121.4908481,31.23921038"
121.443312,31.243318,153.8,"121.443312,31.243318"
121.549623,31.234018,131.6,"121.549623,31.234018"
121.3262429,31.31590416,41.7,"121.3262429,31.31590416"
121.31569280000001,31.15002611,56.5,"121.31569280000001,31.15002611"
121.26026,31.111056,46.4,"121.26026,31.111056"
121.54034399999999,31.191306,74.7,"121.54034399999999,31.191306"
121.37858940000001,31.26096741,60.9,"121.37858940000001,31.26096741"
121.44453270000001,31.21333813,171.4,"121.44453270000001,31.21333813"
121.5936064,31.28852066,72.2,"121.5936064,31.28852066"
121.24365133772,31.365062207807004,63.8,"121.24365133772,31.365062207807004"
121.253331,31.344319,61.1,"121.253331,31.344319"
121.485528,31.252197,210.0,"121.485528,31.252197"
121.230488,31.391092999999998,32.8,"121.230488,31.391092999999998"
121.595808,31.122609000000004,50.0,"121.595808,31.122609000000004"
121.4853314117,31.156355216268,163.0,"121.4853314117,31.156355216268"
121.43543899999999,31.241507000000002,124.0,"121.43543899999999,31.241507000000002"
121.317687,31.181936999999998,87.6,"121.317687,31.181936999999998"
121.33303799999999,31.079884000000003,33.1,"121.33303799999999,31.079884000000003"
121.506207,31.218731,112.0,"121.506207,31.218731"
121.39453799999998,31.032139,45.2,"121.39453799999998,31.032139"
121.433182,31.169766,83.3,"121.433182,31.169766"
121.323698,31.321326000000003,27.1,"121.323698,31.321326000000003"
121.42521299999999,31.220996999999997,117.6,"121.42521299999999,31.220996999999997"
121.436254,31.266156,65.2,"121.436254,31.266156"
121.48811119999999,31.263899,140.6,"121.48811119999999,31.263899"
121.520126,31.323203000000003,120.4,"121.520126,31.323203000000003"
121.34204299999999,31.275790999999998,115.2,"121.34204299999999,31.275790999999998"
121.396666,31.139601000000003,75.8,"121.396666,31.139601000000003"
121.5208154,31.28367535,103.1,"121.5208154,31.28367535"
121.45140500000001,31.259226,122.7,"121.45140500000001,31.259226"
121.414915,31.280787,92.6,"121.414915,31.280787"
121.520399,31.227414000000003,134.6,"121.520399,31.227414000000003"
121.49651399999999,31.280996000000002,100.0,"121.49651399999999,31.280996000000002"
121.397172,31.180056,114.8,"121.397172,31.180056"
121.465775,31.214345,224.5,"121.465775,31.214345"
121.6649723,31.03374541,23.8,"121.6649723,31.03374541"
121.6051062,31.13125946,52.8,"121.6051062,31.13125946"
121.10333059999999,31.14643004,61.4,"121.10333059999999,31.14643004"
121.499027,31.333323999999998,76.9,"121.499027,31.333323999999998"
121.4560535,31.27070761,129.0,"121.4560535,31.27070761"
121.40696899999999,31.295084000000003,57.4,"121.40696899999999,31.295084000000003"
121.539745,31.245340999999996,125.0,"121.539745,31.245340999999996"
121.36764299999999,31.36706,92.9,"121.36764299999999,31.36706"
121.45925590000002,31.28604257,142.9,"121.45925590000002,31.28604257"
121.44155239999999,31.13630503,62.9,"121.44155239999999,31.13630503"
121.65886100000002,31.20755557,58.5,"121.65886100000002,31.20755557"
121.474376,31.286329,79.5,"121.474376,31.286329"
121.44188799999999,31.209932000000002,108.4,"121.44188799999999,31.209932000000002"
121.4780405,31.30277076,76.5,"121.4780405,31.30277076"
121.620053,31.218749,74.8,"121.620053,31.218749"
121.50668799999998,31.186981,86.7,"121.50668799999998,31.186981"
121.61938559999999,31.22197164,79.4,"121.61938559999999,31.22197164"
121.65876709999999,31.21039754,83.3,"121.65876709999999,31.21039754"
121.53390800000001,31.16774525,72.2,"121.53390800000001,31.16774525"
121.43706499999999,31.168565,89.2,"121.43706499999999,31.168565"
121.55827099999999,31.238279,107.8,"121.55827099999999,31.238279"
121.323527,31.017948999999998,58.8,"121.323527,31.017948999999998"
121.328804,31.29276823,57.8,"121.328804,31.29276823"
121.359558,31.054810999999997,34.3,"121.359558,31.054810999999997"
121.350675,31.058353000000004,65.8,"121.350675,31.058353000000004"
121.523045,31.211740999999996,84.9,"121.523045,31.211740999999996"
121.65928000000001,31.035214,30.0,"121.65928000000001,31.035214"
121.43004170000002,31.14549424,79.1,"121.43004170000002,31.14549424"
121.51123700000001,31.31030354,114.0,"121.51123700000001,31.31030354"
121.44604299999999,31.189901000000003,143.9,"121.44604299999999,31.189901000000003"
121.446306,31.19762,107.9,"121.446306,31.19762"
121.58381599999998,31.285648,59.8,"121.58381599999998,31.285648"
121.4455223,31.12675597,43.8,"121.4455223,31.12675597"
121.50393100000001,31.184457000000002,112.5,"121.50393100000001,31.184457000000002"
121.173051,31.152198,37.7,"121.173051,31.152198"
121.56978899999999,31.203488,100.0,"121.56978899999999,31.203488"
121.50204709999998,31.28878984,111.1,"121.50204709999998,31.28878984"
121.57021,31.120979,53.6,"121.57021,31.120979"
121.760221,31.188013,35.0,"121.760221,31.188013"
121.572224,31.236766999999997,181.8,"121.572224,31.236766999999997"
121.624301,31.337738,57.6,"121.624301,31.337738"
121.78879599999999,31.060724,35.0,"121.78879599999999,31.060724"
121.610491,31.179089,67.2,"121.610491,31.179089"
121.55882679999999,31.25333431,78.8,"121.55882679999999,31.25333431"
121.5139297,31.15821995,104.3,"121.5139297,31.15821995"
121.360492,31.352210999999997,29.9,"121.360492,31.352210999999997"
121.566796,31.193268,84.7,"121.566796,31.193268"
121.51406599999999,31.236233000000002,178.6,"121.51406599999999,31.236233000000002"
121.52177900000001,31.216627000000003,93.9,"121.52177900000001,31.216627000000003"
121.46460900000001,31.185062,194.4,"121.46460900000001,31.185062"
121.4131898,31.07290379,57.0,"121.4131898,31.07290379"
121.542774,31.136789,44.9,"121.542774,31.136789"
121.19953600000001,31.045803999999997,35.5,"121.19953600000001,31.045803999999997"
121.49476366986,31.332895753598,142.9,"121.49476366986,31.332895753598"
121.3940078,31.06957939,53.2,"121.3940078,31.06957939"
121.474746,31.216283,214.3,"121.474746,31.216283"
121.235215,31.128639,75.2,"121.235215,31.128639"
121.55213799999999,31.237232000000002,105.9,"121.55213799999999,31.237232000000002"
121.560758,31.240721,101.8,"121.560758,31.240721"
121.554268,31.239542,111.8,"121.554268,31.239542"
121.446148,31.196171999999997,122.6,"121.446148,31.196171999999997"
121.77246699999999,31.039632,23.3,"121.77246699999999,31.039632"
121.296773,31.206383000000002,133.3,"121.296773,31.206383000000002"
121.5768101,31.12483208,43.8,"121.5768101,31.12483208"
121.5085575,31.14993417,87.3,"121.5085575,31.14993417"
121.59279599999999,31.320603000000002,55.6,"121.59279599999999,31.320603000000002"
121.54079399999999,31.060615000000002,38.9,"121.54079399999999,31.060615000000002"
121.22282,31.022281,35.7,"121.22282,31.022281"
121.31264979999999,31.31632075,35.5,"121.31264979999999,31.31632075"
121.44403500000001,31.179585,66.7,"121.44403500000001,31.179585"
121.51726799999999,31.270396,96.3,"121.51726799999999,31.270396"
121.371847,31.111674,54.8,"121.371847,31.111674"
121.629006,31.212498999999998,87.8,"121.629006,31.212498999999998"
121.41916090000002,31.14417728,59.2,"121.41916090000002,31.14417728"
121.40813600000001,31.225357000000002,104.6,"121.40813600000001,31.225357000000002"
121.53973799999999,31.211494000000002,129.5,"121.53973799999999,31.211494000000002"
121.55508300000001,31.293867,113.5,"121.55508300000001,31.293867"
121.6202649,31.30720078,54.0,"121.6202649,31.30720078"
121.43749,31.263028000000002,100.0,"121.43749,31.263028000000002"
121.805718,31.063549,24.1,"121.805718,31.063549"
121.51948200000001,30.855875,27.8,"121.51948200000001,30.855875"
121.505481,31.164854,96.6,"121.505481,31.164854"
121.492301,31.175519,115.4,"121.492301,31.175519"
121.46536189999999,31.26289062,159.2,"121.46536189999999,31.26289062"
121.37694199999999,31.192659999999997,82.0,"121.37694199999999,31.192659999999997"
121.4077267,31.08666845,60.9,"121.4077267,31.08666845"
121.483832,31.223985,192.3,"121.483832,31.223985"
121.38710800000001,31.121603000000004,62.5,"121.38710800000001,31.121603000000004"
121.45196000000001,31.242423,138.9,"121.45196000000001,31.242423"
121.436447,31.237743,159.3,"121.436447,31.237743"
121.43756599999999,31.217612,83.3,"121.43756599999999,31.217612"
121.593818,31.09219261,42.7,"121.593818,31.09219261"
121.493344,31.344753000000004,72.6,"121.493344,31.344753000000004"
121.408606,31.297034000000004,71.4,"121.408606,31.297034000000004"
121.391801,31.191313,116.3,"121.391801,31.191313"
121.5308952,31.24732765,141.3,"121.5308952,31.24732765"
121.32552820000001,31.31370036,59.8,"121.32552820000001,31.31370036"
121.36513000000001,31.41227491,60.8,"121.36513000000001,31.41227491"
121.09701100000001,31.177281,47.5,"121.09701100000001,31.177281"
121.36581699999999,31.25847592,94.7,"121.36581699999999,31.25847592"
121.5055354,31.14453223,63.4,"121.5055354,31.14453223"
121.271468,31.116715999999997,40.4,"121.271468,31.116715999999997"
121.31498700000002,31.012855,46.8,"121.31498700000002,31.012855"
121.366634,31.349501,47.5,"121.366634,31.349501"
121.5658499,31.19766118,74.1,"121.5658499,31.19766118"
121.518192,31.168271999999998,98.4,"121.518192,31.168271999999998"
121.266398,31.110796999999998,44.9,"121.266398,31.110796999999998"
121.40675300000001,31.243346999999996,113.8,"121.40675300000001,31.243346999999996"
121.43794799999999,31.214745,125.8,"121.43794799999999,31.214745"
121.51948200000001,30.855875,27.0,"121.51948200000001,30.855875"
121.500276,31.284224,86.4,"121.500276,31.284224"
121.436723,31.192902,242.4,"121.436723,31.192902"
121.596204,31.10383774,43.3,"121.596204,31.10383774"
121.424815,31.162146000000003,95.8,"121.424815,31.162146000000003"
121.475439,31.210428999999998,173.3,"121.475439,31.210428999999998"
121.58573020000001,31.11811042,41.4,"121.58573020000001,31.11811042"
121.56626299999999,31.248693,90.2,"121.56626299999999,31.248693"
121.459686,31.240443,197.7,"121.459686,31.240443"
121.478518,31.261412,139.5,"121.478518,31.261412"
121.5760625,31.11879328,40.6,"121.5760625,31.11879328"
121.69717800000001,31.271404999999998,53.2,"121.69717800000001,31.271404999999998"
121.539201,31.154298999999998,67.1,"121.539201,31.154298999999998"
121.5315071,31.22249571,107.5,"121.5315071,31.22249571"
121.241032,31.066142,36.0,"121.241032,31.066142"
121.15939499999999,31.16793,82.1,"121.15939499999999,31.16793"
121.46033999999999,31.286871,88.0,"121.46033999999999,31.286871"
121.390902,31.111341999999997,111.9,"121.390902,31.111341999999997"
121.55704399999999,31.252796999999997,97.3,"121.55704399999999,31.252796999999997"
121.61996299999998,31.297808000000003,70.8,"121.61996299999998,31.297808000000003"
121.533546,31.308766,125.0,"121.533546,31.308766"
121.517975,30.832359999999998,29.4,"121.517975,30.832359999999998"
121.525044,31.217551,148.1,"121.525044,31.217551"
121.545257,31.053874,41.1,"121.545257,31.053874"
121.41060800000001,31.074569,60.3,"121.41060800000001,31.074569"
121.582051,31.155619,127.4,"121.582051,31.155619"
121.416472,31.019609999999997,51.7,"121.416472,31.019609999999997"
121.52033300000001,31.214787,78.9,"121.52033300000001,31.214787"
121.54204399999999,31.198949,172.7,"121.54204399999999,31.198949"
121.92345590000001,30.88920718,18.8,"121.92345590000001,30.88920718"
121.25337479999999,31.03720476,43.1,"121.25337479999999,31.03720476"
121.58085600000001,31.242993,88.2,"121.58085600000001,31.242993"
121.389936,31.319567,53.6,"121.389936,31.319567"
121.488825,31.215942,109.1,"121.488825,31.215942"
121.27135009999999,31.3517821,43.2,"121.27135009999999,31.3517821"
121.38999209999999,31.09641501,50.7,"121.38999209999999,31.09641501"
121.516351,31.285665,110.7,"121.516351,31.285665"
121.51406599999999,31.236233000000002,152.3,"121.51406599999999,31.236233000000002"
121.423549,31.229772999999998,102.7,"121.423549,31.229772999999998"
121.549245,31.190441999999997,100.0,"121.549245,31.190441999999997"
121.43656940000001,31.3586347,52.6,"121.43656940000001,31.3586347"
121.5424904,31.24862669,122.2,"121.5424904,31.24862669"
121.30972849999999,31.2939994,46.7,"121.30972849999999,31.2939994"
121.518192,31.168271999999998,103.8,"121.518192,31.168271999999998"
121.193758,31.050438,37.1,"121.193758,31.050438"
121.472448,31.19983,118.4,"121.472448,31.19983"
121.54513600000001,31.217529,85.9,"121.54513600000001,31.217529"
121.56069099999999,31.21315,165.0,"121.56069099999999,31.21315"
121.589545,31.14152335,61.0,"121.589545,31.14152335"
121.29268400000001,31.119918,58.4,"121.29268400000001,31.119918"
121.5811905,31.10752569,55.9,"121.5811905,31.10752569"
121.30152290000001,31.17069161,79.1,"121.30152290000001,31.17069161"
121.7590249,31.17657992,40.0,"121.7590249,31.17657992"
121.50511999999999,31.296583000000002,75.0,"121.50511999999999,31.296583000000002"
121.39071799999999,31.197003000000002,121.4,"121.39071799999999,31.197003000000002"
121.529307,31.323434000000002,84.2,"121.529307,31.323434000000002"
121.4431255,31.32036442,66.1,"121.4431255,31.32036442"
121.662902,31.225901,100.0,"121.662902,31.225901"
121.208432,31.138534999999997,16.0,"121.208432,31.138534999999997"
121.25070159999999,31.12073958,37.0,"121.25070159999999,31.12073958"
121.431924,31.217469,118.8,"121.431924,31.217469"
121.3431324,31.26466204,47.3,"121.3431324,31.26466204"
121.453554,31.237327,161.9,"121.453554,31.237327"
121.1853732,31.03984093,44.4,"121.1853732,31.03984093"
121.5342058,31.28983357,86.1,"121.5342058,31.28983357"
121.44604299999999,31.189901000000003,177.6,"121.44604299999999,31.189901000000003"
121.501972,31.210776,78.9,"121.501972,31.210776"
121.39497879999999,31.25376373,94.3,"121.39497879999999,31.25376373"
121.411289,31.289341999999998,65.2,"121.411289,31.289341999999998"
121.42385,31.195311,96.1,"121.42385,31.195311"
121.3839187,31.25161362,77.4,"121.3839187,31.25161362"
121.39850600000001,31.110537,76.8,"121.39850600000001,31.110537"
121.429717,31.222893,103.7,"121.429717,31.222893"
121.31407140000002,31.22497422,68.2,"121.31407140000002,31.22497422"
121.455611,31.188661,140.6,"121.455611,31.188661"
121.51825,31.23831918,161.8,"121.51825,31.23831918"
121.60283700000001,31.260033,67.8,"121.60283700000001,31.260033"
121.4021477,31.01544771,48.9,"121.4021477,31.01544771"
121.323375,31.15304,85.2,"121.323375,31.15304"
121.46335090000001,31.27873928,109.4,"121.46335090000001,31.27873928"
121.55704399999999,31.252796999999997,97.4,"121.55704399999999,31.252796999999997"
121.195904,31.106225,19.5,"121.195904,31.106225"
121.40296299999999,31.115036,60.8,"121.40296299999999,31.115036"
121.524799,31.272688,136.8,"121.524799,31.272688"
121.403649,31.199363,122.0,"121.403649,31.199363"
121.5276909,31.21620427,95.0,"121.5276909,31.21620427"
121.28709599999999,31.164727000000003,47.4,"121.28709599999999,31.164727000000003"
121.59988030000001,31.26590419,96.0,"121.59988030000001,31.26590419"
121.74765259999998,31.04153154,31.0,"121.74765259999998,31.04153154"
121.191985,31.034306,39.6,"121.191985,31.034306"
121.5441155,31.27743047,63.2,"121.5441155,31.27743047"
121.406263,31.20229,156.5,"121.406263,31.20229"
121.404098,31.096859000000002,74.5,"121.404098,31.096859000000002"
121.419752,31.245590000000004,98.8,"121.419752,31.245590000000004"
121.21281299999998,31.047457,46.2,"121.21281299999998,31.047457"
121.7670055,31.05962037,40.0,"121.7670055,31.05962037"
121.464449,30.916456,53.2,"121.464449,30.916456"
121.598745,31.204225,109.9,"121.598745,31.204225"
121.7699511,31.04971812,35.1,"121.7699511,31.04971812"
121.401734,31.096687,65.0,"121.401734,31.096687"
121.3117,31.060015000000003,72.8,"121.3117,31.060015000000003"
121.467529,31.241590000000002,156.2,"121.467529,31.241590000000002"
121.435239,31.21782,150.0,"121.435239,31.21782"
121.39740330000001,31.24462494,93.8,"121.39740330000001,31.24462494"
121.241032,31.066142,64.4,"121.241032,31.066142"
121.367729,31.145226,84.0,"121.367729,31.145226"
121.40069799999999,31.220978999999996,193.5,"121.40069799999999,31.220978999999996"
121.1880361,31.28987677,53.8,"121.1880361,31.28987677"
121.331985,31.308128999999997,81.6,"121.331985,31.308128999999997"
121.4785415,31.20555504,117.6,"121.4785415,31.20555504"
121.56193429999999,31.20179036,75.0,"121.56193429999999,31.20179036"
121.453301,31.253115,73.9,"121.453301,31.253115"
121.539745,31.245340999999996,122.1,"121.539745,31.245340999999996"
121.2462989,31.34873307,66.7,"121.2462989,31.34873307"
121.530273,31.29947,75.8,"121.530273,31.29947"
121.3678939,31.21737635,93.2,"121.3678939,31.21737635"
121.545313,31.067221999999997,37.9,"121.545313,31.067221999999997"
121.323375,31.15304,66.7,"121.323375,31.15304"
121.47714099999999,31.205347999999997,225.0,"121.47714099999999,31.205347999999997"
121.34096100000001,31.130886,57.3,"121.34096100000001,31.130886"
121.37431799999999,31.265358000000003,62.3,"121.37431799999999,31.265358000000003"
121.66136750000001,31.23343302,125.4,"121.66136750000001,31.23343302"
